period,role_id,role,skill,dimension,demand,source_count
2026-06,role-head-of-logistics,Head of Logistics,Design,设计体验,1,1
2026-06,role-head-of-sox-and-internal-controls,Head of SOX and Internal Controls,Go,编程语言,2,1
2026-06,role-head-of-sox-and-internal-controls,Head of SOX and Internal Controls,Machine Learning,人工智能,2,1
2026-06,role-head-of-sox-and-internal-controls,Head of SOX and Internal Controls,Design,设计体验,2,1
2026-06,role-head-of-user-risk-strategy,Head of User Risk Strategy,Go,编程语言,1,1
2026-06,role-head-of-user-risk-strategy,Head of User Risk Strategy,RAG,人工智能,1,1
2026-06,role-head-of-user-risk-strategy,Head of User Risk Strategy,Design,设计体验,1,1
2026-06,role-head-of-user-risk-strategy,Head of User Risk Strategy,Excel,办公分析,1,1
2026-06,role-hong-kong-regulatory-compliance-money-laundering-reporting-officer,Hong Kong Regulatory Compliance & Money Laundering Reporting Officer,Go,编程语言,1,1
2026-06,role-hong-kong-regulatory-compliance-money-laundering-reporting-officer,Hong Kong Regulatory Compliance & Money Laundering Reporting Officer,RAG,人工智能,1,1
2026-06,role-hong-kong-regulatory-compliance-money-laundering-reporting-officer,Hong Kong Regulatory Compliance & Money Laundering Reporting Officer,Design,设计体验,1,1
2026-06,role-host-communications-channels-lead,Host Communications Channels Lead,Go,编程语言,1,1
2026-06,role-host-communications-channels-lead,Host Communications Channels Lead,RAG,人工智能,1,1
2026-06,role-host-communications-channels-lead,Host Communications Channels Lead,Testing,质量保障,1,1
2026-06,role-host-communications-channels-lead,Host Communications Channels Lead,Design,设计体验,1,1
2026-06,role-it-administrator-cloud-microsoft-365,IT Administrator – Cloud & Microsoft 365,RAG,人工智能,1,1
2026-06,role-it-administrator-cloud-microsoft-365,IT Administrator – Cloud & Microsoft 365,Design,设计体验,1,1
2026-06,role-it-consultant-plm-cad-systems-100-raum-bodensee-deutschland,"IT Consultant - PLM & CAD Systems - 100% | Raum Bodensee, Deutschland",RAG,人工智能,1,1
2026-06,role-it-consultant-plm-cad-systems-100-raum-bodensee-deutschland,"IT Consultant - PLM & CAD Systems - 100% | Raum Bodensee, Deutschland",Design,设计体验,1,1
2026-06,role-it-inhouse-consultant-digitalisierung-transformation,IT Inhouse Consultant - Digitalisierung & Transformation,Go,编程语言,1,1
2026-06,role-it-inhouse-consultant-digitalisierung-transformation,IT Inhouse Consultant - Digitalisierung & Transformation,RAG,人工智能,1,1
2026-06,role-it-software-asset-management-analyst,IT Software Asset Management Analyst,Go,编程语言,1,1
2026-06,role-it-software-asset-management-analyst,IT Software Asset Management Analyst,RAG,人工智能,1,1
2026-06,role-it-software-asset-management-analyst,IT Software Asset Management Analyst,Design,设计体验,1,1
2026-06,role-it-software-asset-management-analyst,IT Software Asset Management Analyst,Excel,办公分析,1,1
2026-06,role-it-systemadministrator-in-schwerpunkt-citrix-virtualisierung-cloud,"IT-Systemadministrator*in – Schwerpunkt Citrix, Virtualisierung & Cloud",Go,编程语言,1,1
2026-06,role-it-systemadministrator-in-schwerpunkt-citrix-virtualisierung-cloud,"IT-Systemadministrator*in – Schwerpunkt Citrix, Virtualisierung & Cloud",RAG,人工智能,1,1
2026-06,role-it-systemadministrator-in-schwerpunkt-citrix-virtualisierung-cloud,"IT-Systemadministrator*in – Schwerpunkt Citrix, Virtualisierung & Cloud",Design,设计体验,1,1
2026-06,role-immigration-specialist-m-a,"Immigration Specialist, M&A",Go,编程语言,1,1
2026-06,role-immigration-specialist-m-a,"Immigration Specialist, M&A",RAG,人工智能,1,1
2026-06,role-immigration-specialist-m-a,"Immigration Specialist, M&A",Design,设计体验,1,1
2026-06,role-implementation-consultant,Implementation Consultant,SQL,数据技术,1,1
2026-06,role-implementation-consultant,Implementation Consultant,RAG,人工智能,1,1
2026-06,role-implementation-consultant,Implementation Consultant,Design,设计体验,1,1
2026-06,role-implementation-manager,Implementation Manager,Go,编程语言,1,1
2026-06,role-implementation-manager,Implementation Manager,RAG,人工智能,1,1
2026-06,role-implementation-manager,Implementation Manager,Design,设计体验,1,1
2026-06,role-implementation-manager,Implementation Manager,Excel,办公分析,1,1
2026-06,role-incident-response-manager-product-engineering,Incident Response Manager - Product & Engineering,Go,编程语言,1,1
2026-06,role-incident-response-manager-product-engineering,Incident Response Manager - Product & Engineering,RAG,人工智能,1,1
2026-06,role-incident-response-manager-product-engineering,Incident Response Manager - Product & Engineering,Design,设计体验,1,1
2026-06,role-indirect-tax-advisory-consultant,Indirect Tax Advisory Consultant,Go,编程语言,1,1
2026-06,role-indirect-tax-advisory-consultant,Indirect Tax Advisory Consultant,RAG,人工智能,1,1
2026-06,role-indirect-tax-advisory-consultant,Indirect Tax Advisory Consultant,Design,设计体验,1,1
2026-06,role-infrastructure-tax-lead,Infrastructure Tax Lead,Go,编程语言,1,1
2026-06,role-infrastructure-tax-lead,Infrastructure Tax Lead,RAG,人工智能,1,1
2026-06,role-infrastructure-tax-lead,Infrastructure Tax Lead,Design,设计体验,1,1
2026-06,role-integration-engineer,Integration Engineer,Go,编程语言,2,1
2026-06,role-integration-engineer,Integration Engineer,RAG,人工智能,2,1
2026-06,role-integration-engineer,Integration Engineer,Design,设计体验,2,1
2026-06,role-integration-engineer-professional-services,"Integration Engineer, Professional Services",Go,编程语言,2,1
2026-06,role-integration-engineer-professional-services,"Integration Engineer, Professional Services",RAG,人工智能,2,1
2026-06,role-integration-engineer-professional-services,"Integration Engineer, Professional Services",Design,设计体验,2,1
2026-06,role-integration-engineer-professional-services,"Integration Engineer, Professional Services",Excel,办公分析,2,1
2026-06,role-internal-audit-analyst,Internal Audit Analyst,Go,编程语言,1,1
2026-06,role-internal-audit-analyst,Internal Audit Analyst,SQL,数据技术,1,1
2026-06,role-internal-audit-analyst,Internal Audit Analyst,Machine Learning,人工智能,1,1
2026-06,role-internal-audit-analyst,Internal Audit Analyst,Design,设计体验,1,1
2026-06,role-internal-audit-it-associate-manager,Internal Audit IT Associate Manager,Go,编程语言,1,1
2026-06,role-internal-audit-it-associate-manager,Internal Audit IT Associate Manager,Machine Learning,人工智能,1,1
2026-06,role-internal-audit-it-associate-manager,Internal Audit IT Associate Manager,RAG,人工智能,1,1
2026-06,role-internal-audit-it-associate-manager,Internal Audit IT Associate Manager,Design,设计体验,1,1
2026-06,role-internal-audit-it-manager,Internal Audit IT Manager,Go,编程语言,1,1
2026-06,role-internal-audit-it-manager,Internal Audit IT Manager,Machine Learning,人工智能,1,1
2026-06,role-internal-audit-it-manager,Internal Audit IT Manager,RAG,人工智能,1,1
2026-06,role-internal-audit-it-manager,Internal Audit IT Manager,Design,设计体验,1,1
2026-06,role-internal-audit-lead-treasury-finance-operations,"Internal Audit Lead - Treasury, Finance & Operations",Go,编程语言,1,1
2026-06,role-internal-audit-lead-treasury-finance-operations,"Internal Audit Lead - Treasury, Finance & Operations",RAG,人工智能,1,1
2026-06,role-internal-audit-lead-treasury-finance-operations,"Internal Audit Lead - Treasury, Finance & Operations",Design,设计体验,1,1
2026-06,role-internal-audit-lead-treasury-finance-operations,"Internal Audit Lead - Treasury, Finance & Operations",Excel,办公分析,1,1
2026-06,role-internal-audit-lead-stablecoins-digital-assets,"Internal Audit Lead, Stablecoins & Digital Assets",Go,编程语言,1,1
2026-06,role-internal-audit-lead-stablecoins-digital-assets,"Internal Audit Lead, Stablecoins & Digital Assets",RAG,人工智能,1,1
2026-06,role-internal-audit-lead-stablecoins-digital-assets,"Internal Audit Lead, Stablecoins & Digital Assets",Design,设计体验,1,1
2026-06,role-internal-audit-lead-stablecoins-digital-assets,"Internal Audit Lead, Stablecoins & Digital Assets",Excel,办公分析,1,1
2026-06,role-internal-audit-sox-associate-manager,Internal Audit SOX Associate Manager,Go,编程语言,1,1
2026-06,role-internal-audit-sox-associate-manager,Internal Audit SOX Associate Manager,Machine Learning,人工智能,1,1
2026-06,role-internal-audit-sox-associate-manager,Internal Audit SOX Associate Manager,RAG,人工智能,1,1
2026-06,role-internal-audit-sox-associate-manager,Internal Audit SOX Associate Manager,Design,设计体验,1,1
2026-06,role-internal-auditor-apac-regulatory-financial-operations,Internal Auditor - APAC Regulatory & Financial Operations,Go,编程语言,1,1
2026-06,role-internal-auditor-apac-regulatory-financial-operations,Internal Auditor - APAC Regulatory & Financial Operations,RAG,人工智能,1,1
2026-06,role-internal-auditor-apac-regulatory-financial-operations,Internal Auditor - APAC Regulatory & Financial Operations,Design,设计体验,1,1
2026-06,role-internal-auditor-apac-regulatory-financial-operations,Internal Auditor - APAC Regulatory & Financial Operations,Excel,办公分析,1,1
2026-06,role-internal-content-producer,Internal Content Producer,Go,编程语言,1,1
2026-06,role-internal-content-producer,Internal Content Producer,RAG,人工智能,1,1
2026-06,role-internal-content-producer,Internal Content Producer,Design,设计体验,1,1
2026-06,role-international-accounting-lead,International Accounting Lead,SQL,数据技术,1,1
2026-06,role-international-accounting-lead,International Accounting Lead,RAG,人工智能,1,1
2026-06,role-international-accounting-lead,International Accounting Lead,Design,设计体验,1,1
2026-06,role-international-payroll-analyst,International Payroll Analyst,Go,编程语言,1,1
2026-06,role-international-payroll-analyst,International Payroll Analyst,SQL,数据技术,1,1
2026-06,role-international-payroll-analyst,International Payroll Analyst,RAG,人工智能,1,1
2026-06,role-international-payroll-analyst,International Payroll Analyst,Design,设计体验,1,1
2026-06,role-international-payroll-analyst,International Payroll Analyst,Excel,办公分析,1,1
2026-06,role-international-regulatory-exam-lead,International Regulatory Exam Lead,Go,编程语言,1,1
2026-06,role-international-regulatory-exam-lead,International Regulatory Exam Lead,RAG,人工智能,1,1
2026-06,role-international-regulatory-exam-lead,International Regulatory Exam Lead,Design,设计体验,1,1
2026-06,role-international-regulatory-exam-lead,International Regulatory Exam Lead,Excel,办公分析,1,1
2026-06,role-inventory-procurement-associate-doordash-air,"Inventory Procurement Associate, DoorDash Air",Go,编程语言,1,1
2026-06,role-inventory-procurement-associate-doordash-air,"Inventory Procurement Associate, DoorDash Air",RAG,人工智能,1,1
2026-06,role-inventory-procurement-associate-doordash-air,"Inventory Procurement Associate, DoorDash Air",Design,设计体验,1,1
2026-06,role-inventory-procurement-associate-doordash-air,"Inventory Procurement Associate, DoorDash Air",Excel,办公分析,1,1
2026-06,role-japan-regulatory-compliance-money-laundering-reporting-officer,Japan Regulatory Compliance & Money Laundering Reporting Officer,Go,编程语言,1,1
2026-06,role-japan-regulatory-compliance-money-laundering-reporting-officer,Japan Regulatory Compliance & Money Laundering Reporting Officer,RAG,人工智能,1,1
2026-06,role-japan-regulatory-compliance-money-laundering-reporting-officer,Japan Regulatory Compliance & Money Laundering Reporting Officer,Design,设计体验,1,1
2026-06,role-japan-regulatory-compliance-money-laundering-reporting-officer,Japan Regulatory Compliance & Money Laundering Reporting Officer,Excel,办公分析,1,1
2026-06,java-backend-engineer,Java 后端工程师,Design,设计体验,324,3
2026-06,java-backend-engineer,Java 后端工程师,Go,编程语言,252,3
2026-06,java-backend-engineer,Java 后端工程师,Java,编程语言,226,3
2026-06,java-backend-engineer,Java 后端工程师,Python,编程语言,197,3
2026-06,java-backend-engineer,Java 后端工程师,RAG,人工智能,190,3
2026-06,java-backend-engineer,Java 后端工程师,JavaScript,编程语言,165,3
2026-06,java-backend-engineer,Java 后端工程师,C++,编程语言,122,2
2026-06,java-backend-engineer,Java 后端工程师,LLM,人工智能,117,3
2026-06,java-backend-engineer,Java 后端工程师,SQL,数据技术,104,3
2026-06,java-backend-engineer,Java 后端工程师,Product,产品运营,87,3
2026-06,java-backend-engineer,Java 后端工程师,React,前端开发,87,3
2026-06,java-backend-engineer,Java 后端工程师,Excel,办公分析,86,3
2026-06,java-backend-engineer,Java 后端工程师,Microservices,系统架构,62,3
2026-06,java-backend-engineer,Java 后端工程师,Kubernetes,云原生,61,3
2026-06,java-backend-engineer,Java 后端工程师,Testing,质量保障,60,2
2026-06,java-backend-engineer,Java 后端工程师,Marketing,产品运营,55,3
2026-06,java-backend-engineer,Java 后端工程师,Machine Learning,人工智能,53,3
2026-06,java-backend-engineer,Java 后端工程师,Big Data,数据工程,50,2
2026-06,java-backend-engineer,Java 后端工程师,AIGC,其他能力,46,1
2026-06,java-backend-engineer,Java 后端工程师,微服务,其他能力,45,1
2026-06,java-backend-engineer,Java 后端工程师,Linux,基础设施,44,3
2026-06,java-backend-engineer,Java 后端工程师,DevOps,工程效能,44,3
2026-06,java-backend-engineer,Java 后端工程师,Kafka,中间件,41,3
2026-06,java-backend-engineer,Java 后端工程师,安全,其他能力,35,1
2026-06,java-backend-engineer,Java 后端工程师,Security,安全合规,35,1
2026-06,java-backend-engineer,Java 后端工程师,Docker,云原生,34,3
2026-06,java-backend-engineer,Java 后端工程师,Redis,数据存储,32,3
2026-06,java-backend-engineer,Java 后端工程师,大数据,其他能力,24,1
2026-06,java-backend-engineer,Java 后端工程师,测试,其他能力,24,1
2026-06,java-backend-engineer,Java 后端工程师,Vector Search,人工智能,18,2
2026-06,java-backend-engineer,Java 后端工程师,机器学习,其他能力,15,1
2026-06,java-backend-engineer,Java 后端工程师,Deep Learning,人工智能,15,2
2026-06,java-backend-engineer,Java 后端工程师,深度学习,其他能力,14,1
2026-06,java-backend-engineer,Java 后端工程师,Vue,前端开发,13,2
2026-06,java-backend-engineer,Java 后端工程师,NLP,人工智能,12,2
2026-06,java-backend-engineer,Java 后端工程师,Data Warehouse,数据工程,6,3
