id,from,to,type,weight,confidence,first_seen,last_seen,evidence
role:designer->requires->skill:sql,role:designer,skill:sql,requires,1,0.58,2025-12,2025-12,https://tencent.wd1.myworkdayjobs.com/Tencent_Careers/job/Singapore-CapitaSky/Hunyuan-LLM-Site-Reliability-Engineer_R105766-1
role:frontend-engineer->requires->skill:kafka,role:frontend-engineer,skill:kafka,requires,1,0.58,2026-07,2026-07,http://careers.tencent.com/jobdesc.html?postId=2028299866760966144
role:frontend-engineer->requires->skill:kubernetes,role:frontend-engineer,skill:kubernetes,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2041772169679241216
role:frontend-engineer->requires->skill:nlp,role:frontend-engineer,skill:nlp,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1976549654753599488
role:frontend-engineer->requires->skill:vector-search,role:frontend-engineer,skill:vector-search,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2041772169679241216
role:mobile-engineer->requires->skill:data-warehouse,role:mobile-engineer,skill:data-warehouse,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4402585082
role:operations-specialist->requires->skill:docker,role:operations-specialist,skill:docker,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4565162549
role:operations-specialist->requires->skill:redis,role:operations-specialist,skill:redis,requires,1,0.58,2026-05,2026-05,http://careers.tencent.com/jobdesc.html?postId=2055672494735667200
role:product-manager->requires->skill:deep-learning,role:product-manager,skill:deep-learning,requires,1,0.58,2026-07,2026-07,http://careers.tencent.com/jobdesc.html?postId=2038796784343613440
role:role-211777-inside-sales-内部销售-id212352->requires->skill:c,role:role-211777-inside-sales-内部销售-id212352,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074406768372760576
role:role-3d动作策略游戏-虚环-引擎开发工程师-unity-性能优化方向->requires->skill:c,role:role-3d动作策略游戏-虚环-引擎开发工程师-unity-性能优化方向,skill:c,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1955099946202058752
role:role-3d动作策略游戏-虚环-引擎开发工程师-unity-性能优化方向->requires->skill:testing,role:role-3d动作策略游戏-虚环-引擎开发工程师-unity-性能优化方向,skill:testing,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1955099946202058752
role:role-3d动作策略游戏-虚环-引擎开发工程师-unity-性能优化方向->requires->skill:unity,role:role-3d动作策略游戏-虚环-引擎开发工程师-unity-性能优化方向,skill:unity,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=1955099946202058752
role:role-adas模型开发与验证工程师->requires->skill:c,role:role-adas模型开发与验证工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074407146623221766
role:role-ae客户主任->requires->skill:c,role:role-ae客户主任,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2073318941082279942
role:role-agent-harness产研负责人->requires->skill:design,role:role-agent-harness产研负责人,skill:design,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3105901586
role:role-agent平台部-售前解决方案岗->requires->skill:c,role:role-agent平台部-售前解决方案岗,skill:c,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4611900472
role:role-agent平台部-售前解决方案岗->requires->skill:design,role:role-agent平台部-售前解决方案岗,skill:design,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4611900472
role:role-agent平台部-售前解决方案岗->requires->skill:product,role:role-agent平台部-售前解决方案岗,skill:product,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4611900472
role:role-ai-agent-研发工程师->requires->skill:c,role:role-ai-agent-研发工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4606763489
role:role-ai-agent-研发工程师->requires->skill:design,role:role-ai-agent-研发工程师,skill:design,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4606763489
role:role-ai-agent-研发工程师->requires->skill:prompt-engineering,role:role-ai-agent-研发工程师,skill:prompt-engineering,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4606763489
role:role-ai-agent-研发工程师->requires->skill:rag,role:role-ai-agent-研发工程师,skill:rag,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4606763489
role:role-ai-agent研发工程师->requires->skill:c,role:role-ai-agent研发工程师,skill:c,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4589451683
role:role-ai-agent研发工程师->requires->skill:design,role:role-ai-agent研发工程师,skill:design,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4589451683
role:role-ai-agent研发工程师->requires->skill:product,role:role-ai-agent研发工程师,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4589451683
role:role-ai-充电宝项目顾问->requires->skill:product,role:role-ai-充电宝项目顾问,skill:product,requires,1,0.58,2026-04,2026-04,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3718509054
role:role-aidd-模型开发->requires->skill:c,role:role-aidd-模型开发,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074406805840347136
role:role-ai全栈工程师->requires->skill:c,role:role-ai全栈工程师,skill:c,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4495220865
role:role-ai全栈工程师->requires->skill:design,role:role-ai全栈工程师,skill:design,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4495220865
role:role-ai全栈工程师->requires->skill:product,role:role-ai全栈工程师,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4495220865
role:role-ai制药-董事会办公室经理->requires->skill:c,role:role-ai制药-董事会办公室经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2073319458659393538
role:role-ai基础架构开发工程师->requires->skill:c,role:role-ai基础架构开发工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074408165420056578
role:role-ai工程高阶岗位->requires->skill:deep-learning,role:role-ai工程高阶岗位,skill:deep-learning,requires,1,0.58,2025-10,2025-10,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2603623366
role:role-ai工程高阶岗位->requires->skill:machine-learning,role:role-ai工程高阶岗位,skill:machine-learning,requires,1,0.58,2025-10,2025-10,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2603623366
role:role-ai应用全栈开发工程师->requires->skill:c,role:role-ai应用全栈开发工程师,skill:c,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3332788599
role:role-ai应用全栈开发工程师->requires->skill:design,role:role-ai应用全栈开发工程师,skill:design,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3332788599
role:role-ai应用全栈开发工程师->requires->skill:rag,role:role-ai应用全栈开发工程师,skill:rag,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3332788599
role:role-ai战略研究员->requires->skill:design,role:role-ai战略研究员,skill:design,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3477193058
role:role-ai战略研究员->requires->skill:product,role:role-ai战略研究员,skill:product,requires,1,0.58,2026-05,2026-05,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3477193058
role:role-ai模型部署与性能优化工程师->requires->skill:c,role:role-ai模型部署与性能优化工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074408013460160515
role:role-ai病理项目经理->requires->skill:c,role:role-ai病理项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074407365658558467
role:role-ai组织发展->requires->skill:design,role:role-ai组织发展,skill:design,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4079435619
role:role-ai组织转型->requires->skill:c,role:role-ai组织转型,skill:c,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3958847494
role:role-ai组织转型->requires->skill:design,role:role-ai组织转型,skill:design,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3958847494
role:role-ai组织转型->requires->skill:product,role:role-ai组织转型,skill:product,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3958847494
role:role-ai财务应用研发总监->requires->skill:c,role:role-ai财务应用研发总监,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074406715163951106
role:role-ai量化投研工程师-agent方向->requires->skill:design,role:role-ai量化投研工程师-agent方向,skill:design,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2030910912042532864
role:role-ai量化投研工程师-agent方向->requires->skill:product,role:role-ai量化投研工程师-agent方向,skill:product,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2030910912042532864
role:role-ai量化投研工程师-agent方向->requires->skill:python,role:role-ai量化投研工程师-agent方向,skill:python,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2030910912042532864
role:role-apac-privacy-program-manager亚太区隐私项目经理->requires->skill:c,role:role-apac-privacy-program-manager亚太区隐私项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074408074105602055
role:role-app项目经理->requires->skill:c,role:role-app项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867091796669382662
role:role-architect->requires->skill:c,role:role-architect,skill:c,requires,1,0.58,2026-04,2026-04,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=31870&dataSource=1
role:role-architect->requires->skill:product,role:role-architect,skill:product,requires,1,0.58,2026-04,2026-04,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=31870&dataSource=1
role:role-bc类超市销售代表->requires->skill:c,role:role-bc类超市销售代表,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090349605011458
role:role-bc类超市销售代表->requires->skill:product,role:role-bc类超市销售代表,skill:product,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090349605011458
role:role-bd->requires->skill:design,role:role-bd,skill:design,requires,1,0.58,2026-05,2026-05,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=33839&dataSource=1
role:role-beauty-category-manager->requires->skill:c,role:role-beauty-category-manager,skill:c,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4473475000
role:role-beauty-category-manager->requires->skill:go,role:role-beauty-category-manager,skill:go,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4473475000
role:role-beauty-category-manager->requires->skill:product,role:role-beauty-category-manager,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4473475000
role:role-bim工程师->requires->skill:design,role:role-bim工程师,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867414115497164806
role:role-bim建模工程师->requires->skill:c,role:role-bim建模工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867068243194691587
role:role-bim软件客服工程师->requires->skill:c,role:role-bim软件客服工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867070801262690309
role:role-bim项目管理工程师->requires->skill:c,role:role-bim项目管理工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867088400562536448
role:role-bim项目经理->requires->skill:c,role:role-bim项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867412006219431936
role:role-bioassay-scientist-上海奉贤->requires->skill:c,role:role-bioassay-scientist-上海奉贤,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2073319000826339330
role:role-bi数据分析生->requires->skill:c,role:role-bi数据分析生,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2074406431167234049
role:role-brazil-business-analyst-operation-analysis->requires->skill:c,role:role-brazil-business-analyst-operation-analysis,skill:c,requires,1,0.58,2025-12,2025-12,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3336843611
role:role-brazil-business-analyst-operation-analysis->requires->skill:design,role:role-brazil-business-analyst-operation-analysis,skill:design,requires,1,0.58,2025-12,2025-12,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3336843611
